review_id,business_id,stars,date,text_clean
mgOPIxpKNglPxu6iwgbn4A,_bofVL_0MxlZYWBa8XEJEg,5.0,2016-09-18 15:15:01,Love this place! Come here frequently with friends for the coconut cake and a cup of coffee :)
6hpvGUhsJWo35FqmZ1Kh2Q,dKfMKFaiHC_9XLHdqhFN2w,4.0,2013-04-11 14:27:32,"I have been going here for a few months now. I switched to this gym from being a Ballys member for 10 years for the amenities. The place looks clean, the towels are a great plus and the people that both work and work out here are nice. I also love the PRX class that Fania teaches as well as her pila"
3nKEF-D-FzbZcES_WD45qQ,gCcJTKC40CL0XtYYGfcXDw,5.0,2018-08-04 22:03:37,"Affordable, amazing service, and a great location. I loved grabbing dinner here with my husband for a quick date out. I would have tried everything on the menu if I could have, but make sure you at least try the baklava. :) will definitely be coming back."
9G_ZDQAhRikLKAceUMCKlQ,_yjIYejZP1S-6g554Fwydg,4.0,2012-01-03 15:08:56,"Actually make a great cheeseburger for lunch, even though it is traditionally Greek."
dYkoI20oNFR5zad99P5-Sg,nNyXIv9FbnVBuPu78Lt9DA,5.0,2017-08-28 20:48:27,"Our son & his wife sent us the heart shaped box of chocolate covered strawberries with a 'Happy Anniversary' balloon for our 50th wedding anniversary this past Saturday. The store called to make sure we were home, the driver wished us a happy anniversary and the strawberries are still delicious and "
BwIU1igVtbfa-SOH_pXg_w,DRr5xdfHtqgWfhmdTU1B8Q,3.0,2014-11-30 05:10:06,"Beer list is good and the bartender was very knowledgeable and friendly. Food was ok. Wings were small and blah. The burger, which is the yardstick of civilization, was way over cooked. Ordered medium well and was burned."
n7CaiAlMbwqigYO9BpkNFg,kf4tZnNr7Jdl9BaqNl5dmw,5.0,2016-12-19 18:13:54,"Everything was exceptional from the time I arrived. I was greeted with a friendly smile, and the quality of the service provided by technician Rickie McCoy was phenomenal. He paid attention to every detail and when he was done, I was 100% satisfied. He even cleaned all of my car windows, even though"
xQB6tMs3NYxk8BfJe3zfUA,13UbOVDFdxloxaient5XWA,5.0,2015-12-20 22:29:38,"The tour bus provided for the OYE: Yelp's Jingle Bus Holiday Lights Tour was perfect for the event. The driver Danny was awesome.  He was friendly, patient, and knowledgeable of Santa Barbara and in the Christmas spirit.  He kept us on track and took us on a great Christmas Lights Tour.      This to"
NhpJPjbZtoiDKNgNS798Lg,kjhIbW8NKRvXmLDwz7lzhw,1.0,2016-08-12 21:21:34,The worst!!! We waited in line for 2 hours while they let ppl cut in front of us...when we finally get in...order drinks and food it takes 23 min to get our food..nachos....all bottom of the barrel chips...server says NOTHING!!! ...and still no 2 beers and a marg....never come...I do this for a livi
ehSAa6UjQzChIY4Jyh7PFA,PpZqlVUAP2i8_hNfpQyKhg,4.0,2010-01-08 03:48:05,4.5 stars for Bucks County.  I lived in NYC for 8 years and it's not as good as NYC pizza but it's awfully close.  The plus to this place is they make other things equally as good.  The cheesesteaks are better than any I've ever had in NYC.  I prefer the Margherita pizza or something with meat on it
iHr9NykaPywYw6OYnsdHcw,pSmOH4a3HNNpYM82J5ycLA,3.0,2013-10-03 14:51:56,"Is it worth waiting in line for? Probably not.  Life-changing? No.  But if there's no real wait, and you've got nothing else planned that afternoon and can take the siesta necessary to digest all the carbs, you should go. The sweet potato pancakes are really good, but if you're looking for something"
-4vbgIt8cfBVMPmrNEcDvQ,-OIUunijjcq_ZzyyQhPPFQ,5.0,2014-06-11 20:54:14,"Best Greek food hands down. This is my Greek go-to restaurant. I love everything on the menu but the grilled octopus is a must try. Very generous portions and the Saganaki is also to die for too. Quaint little BYO. Wonderful, and very good looking staff ;)  Only problem I have is the gyro meat. Its "
Oz24Xk3VgIgCDlzjalp8vA,xJIeT5--AiPdvPb5BRflyQ,2.0,2016-01-17 18:13:39,Completely inconsistent. Used to be much better. Half of the time everything falls completely off the pizza. Staff is programmed to tell you at least 30 minutes to pick up your food no matter what you order or how busy they are. I have called from the parking lot knowing they were empty at 11:30 on 
Iv5d7p5nykEbeMKSmsgInA,N-CBZKO37y_WSUN7ZMNGkg,2.0,2016-09-30 21:15:27,"Not a great first experience at Pastorcito.   I had three tacos - two pastor and one asada, they were all very underwhelming. The pastor was bland and there was very little meat in the filling, it was mainly made up of fat. The asada was a bit better in that it wasn't just fat. But it still lacked f"
m0Q3HwDkfg9vilWOCVThCA,RCKbAKRkm-kOPcx8hqJrtg,1.0,2015-03-04 21:05:45,"I have now been here 2 times, and both have been strictly out of necessity. The prices accurately reflect the overstaffed, up to date facility, while their service does not.   While every time that you have to take your car in anywhere, you cringe at what they are going to come and tell you, this pl"
gMqW5hJnfL51tnS12AO_mw,PY9GRfzr4nTZeINf346QOw,4.0,2013-08-15 18:22:37,The Peppermill has be getting better and better each time I have seen it. They are working hard on making the hotel competitive with other large hotel's in other major tourist areas. they offer many different restaurant selections and have a massive casino.   For children they have an amazing arcade
Lo7KGDnkd_50D7mSBhizaw,q6661I3CGW0UB740E5Zjfw,1.0,2013-12-29 02:42:55,"Food is below average. Waiter is unfriendly.. I asked which dishes are less spicy, he said dismissively: all of them are spicy because Indian food is spicy.. OK, they never brought a chutney tray and we never asked. They constantly were out of naan which wasn't very flavorful. Yeah, that's the last "
CzaSF8lyivDgINKo60kOxQ,vLT1KtrA9bWvjFOg-0xVIg,3.0,2016-09-18 20:59:01,The salad was very good pizza was excellent!!! The 805 keg blow during my pour and they didn't have a replacement but they were very accommodating and gave me a Stella... Great customer service!!!
pHVKD5sfi9F_ia77sW6sVQ,x-O0dIeIVaVBEhTu_w56DQ,5.0,2015-03-05 03:13:12,"My husband, my 2 1/2 year old son and I really enjoyed our visit. Although it was a little over crowded we still had fun. Very clean place. Only thing I can complain about is it is a little pricey to eat here."
_nHzbUoJRPZaoTY4Apbitw,Dv6RfXLYe1atjgz3Xf4GGw,4.0,2012-11-07 13:32:46,"love vegan food. shared a ziggy burger with a friend. presentation was cute...wrapped in brown parchment paper like a baseball. tempah patty was delicious-warm and crispy.  texture was nice and meat like. sauce on burger added to its juiciness and richness.    it was a very filling burger, although "
6ZpTyqS45H2HlSOFf2QIOQ,I2XWOHY3R9Xy4C71IaQx0w,5.0,2015-08-30 18:15:20,I just left the spa and booked the signature package which includes and hour message and an hour facial. It was amazing. The staff was so nice and made me feel totally comfortable. My facial was performed by Andie and she was so nice and really knew her stuff. My face feels great! The prices are tot
esDMdMElZbsdbIO76T-3LQ,3yI-7C8JzbG-ZaSqAGHMAQ,4.0,2012-08-16 01:49:02,"I always enjoy a trip to TacoSon. They have good, authentic mexican cuisine. The building isn't much to look at, but it really is a diamond in the rough. Great, fast service and customizable menus make this a must visit lunch destination. If you do get the shredded beef tacos, make sure you eat them"
u9BAQm8nvs1YdBMnFFs7GA,W4ZEKkva9HpAdZG88juwyQ,5.0,2012-08-16 01:57:42,Great food & pleasant service.  Would order any of our dishes again & staff Robert & Gregory were both very entertaining but not overbearing.
mPHYjWeoarmDqkQuZZQr9Q,NT5S6JV5wPwKOd3s3Yh1zQ,3.0,2018-03-16 14:14:26,"We went to Burger Up for the first time recently during a trip to Nashville. I ordered a burger with sweet potato fries. The burger was pretty good, but the fries were cold. Not warm at all. I would have sent them back but the wait itself for the food was a bit much, didn't want to wait longer for w"
vRr-A-Zwhx-2YtRGMo2mTQ,3ZynJ94VpIdDlaArmEp2Rg,2.0,2012-12-06 04:46:15,"Pretty decent ice cream but lackluster food.  Got a tuna sandwich here online for pickup, and when I get there, they told me that they ""forgot"" to tell me that they don't have tuna in the restaurant tonight and can cook me something else.  So I was forced to choose another item on the menu of compar"
z-9mHZSCTJDkrHmp4B4ESQ,uZHAl4kFY2lfHcDMC5vQjA,5.0,2017-11-18 21:30:17,Excellent service at this port of subs. Line gets extremely long on the weekends but it moves quickly. Always fresh and yummy.
N9pYXykSmskGA_AKEMCJXQ,BVXb9Ed_wxPR9Av0NNs_6A,4.0,2015-03-18 18:05:34,"I just got a manicure, which turned out really well.  The shop is really well decorated, super cute! The tables have heat lamps built into them, and one for your feet as well.  They have plenty of colors for nails in gel and regular.   The only thing I didn't like was the pushing of other services. "
s0aOOzm07Pbf5UFxZZJ8tw,lpfrjbjIWC0BNZThaSDMLw,4.0,2014-02-07 03:47:54,"This is Seriously Thai..!! I can't believe I can get a good, authentic Yen-ta-fo soup in Midwest. It's one of my favorite noodle soup in pink color due to fermented soy; served with fish balls, tofu and crab. In LA, it would also contain on-choy,  blood cake and dried shrimp. I'd recommend this rest"
qp6-rBgdRv_PZGAaW3spYw,5qmNrtr0iNyhCk6ky3c97w,5.0,2017-08-08 06:41:06,"We went late on a Saturday night and sat on the patio! Our server, Robin, was friendly and answered the (many) questions and (many) recommendations I asked for! Food was delicious and the Nutella cheesecake was seriously the best cheesecake I've ever had, which is saying something because cheesecake"
RUNhUjMT2_pK8Usgfk6VkQ,geUiM_VTRmUz6dViO7E-jg,5.0,2015-11-19 00:16:58,I seek out brick oven pizza places as craft pizza is one of my favorite dining options. I sat at the bar and the bartender gave us great service all evening.   We had the 3 cheese and pita appetizer. The jalapeño & pimento cheese is fantastic. The grand finale was the Mexican pizza. Black bean sprea
k1c3DJ1dIsf3Qy-cGdRRpw,q18WLK-9HANb7gYGGHIIMw,5.0,2017-11-06 23:04:06,"This is probably my favorite food truck in Tucson as its a great alternative to a taco. They are typically outside Hotel Congress (Sat & Sun nights), Crooked Tooth Brewing and Tap & Bottle. However, last night we had them before the All Souls Procession on the lot across from the Mercado.   I love t"
GPq3wEvpcgL8RCNZ48e5dA,uoMWvXch6sWnI9FMsE_-Vg,5.0,2016-02-24 02:34:29,My first time visiting this establishment and I must say I am truly satisfied with the food especially the garlic bread and jerk chicken pasta!!!! The best part is there is enough food to bring home for dinner for the next day! I can see myself being a regular over there!
66LdRr17HdNhi5lK34YcHQ,HQ-C47_Xi5it1KzwEc0u0A,1.0,2015-01-19 04:03:49,If I could leave negative stars then I absolutely would. I waited for a long time for my pizza in a relatively empty restaurant then walked up and was handed a BURNING HOT pie that I couldn't carry. Mind you I worked in food service for 6 years and I myself would never carry a pizza that temperature
iLqx7vD7OYLUyQx82gw8DA,7clCBgNbd-x2Wj96lZ6Mjw,4.0,2015-12-05 19:06:28,Cool joint! Super friendly staff that is more than happy to let you sample everything before you buy. It's like a free flight!
1pKBGzV6c4xWwBmGVrC6_w,Sl8hH3uzlFoO29Ip5cIKeg,4.0,2014-07-14 02:30:16,"Here's the thing, y'all: Don't come expecting some fancy-shmancy-LA-annoying-hipster type of burger. This isn't exactly Instagram quality. But if you want a good, satisfying burger and shake that'll fill your little tummy? You got it here.  Also big props to our awesome server; she was hilarious. PS"
z870FDdORBoSphrqfKM2fg,g5ogvPhw3PSobtaZFkdEXg,5.0,2014-06-11 16:53:08,"Bittersweet is a delicious problem to my waistline! Everything they make is incredible, from the cupcakes, to truffles, to handmade chocolates, to the waffles on Saturdays. In addition the owner is very sweet and all her employees are kind and freindly!I have never had a bad experience here. It doe "
AM6OoMlzRkdqqdK7xQRyog,EERwPZdemE21aIwYsadjTg,5.0,2018-05-19 02:00:30,We've been looking for a good Italian restaurant and finally found it. The chicken piccata and spinach salad was delicious!
vgtSOTEURkKTPmW9CrKEvA,j8JOZvfeHEfUWq3gEz6ABQ,5.0,2018-02-23 22:09:02,"A great place to listen to live music and have an afternoon cocktail or three. The hodgepodge seating in the backyard gave it a fun, quirky feel and the drinks were delicious and affordable  (but happy hour helped, too). The cheese plate was also quite yums in the tums. Bacchanal is a fun, memorable"
aj9ShRm0rriHl29_EmgekQ,sEgbTx6XuvByrXsVkWRbOQ,5.0,2012-09-10 18:11:28,We just had my daughter's first birthday party and ordered from Testa's the black-white cake with buttercream frosting.  We also ordered a single mini-sized same cake just for my daughter.  They were both delicious!  Service was exceptional.  They scanned a photo for the half-sheet (easily fed 30 pp
6LgNzVt8kqSGpFqjWoksWg,9rMLrfcH-d6mKdq7uMNwzw,5.0,2018-07-07 21:55:21,"We had to go to Costco to buy a new TV. We wanted to avoid driving 465 (coming from Bloomington) so we decided to go to this location instead of Castleton. We were sort of dreading going on a Saturday afternoon, thinking it would be a madhouse from the parking lot to the check out line. Boy, were we"
bfevecJAAnbJMf9XLGFwmw,gGyqnAlpFrka_qzpO7j4lQ,5.0,2008-08-18 17:36:29,I finally went to my first Phillies game and had a blast!!!  Citizens Bank Park was beautiful. It was well lit and decorated with baseball history. There were great statues of various players surrounding the stadium. Much better than Lincoln Financial Field.  Our seats were great and the fans were f
VqElbteH_lAU61p910WpZQ,_v8Ccd70N6uXw8muQeyhOA,5.0,2018-02-11 03:58:02,Went for our valentines dinner tonight and the staff and manager went out of their way to make this night so special. Highly recommend this location!
BT7rgJlO93D-bRSnIdH8fA,kZtl_NJjUnlIQgzFrBhXyQ,4.0,2015-12-21 07:13:47,"My husband and I live 3 blocks away from Ichiban.  2 years back I gave an unfavorable review for ""bleachy"" smelling t-cups and earthy tasting imago.  As of today, they get my nod of approval!  Hurray! We had a great dinner! We had the Cliff Drive Roll:  wonder mix of heat, great flavor and lovely pr"
JuwzxlU5ujtCtwLOohqDIQ,gABEjWGwhojrub_tXqE2uw,4.0,2018-05-28 23:24:44,"I've been trying to eat my way around the world here.  Quesadillas aren't quite enough food for me, a wrap is just right, and ""chos"" aka nachos I typically need a to go box.  Very clean store, consistent food, and friendly service.  I think the Far East dishes are a little plain, My favorites are th"
LUSZyI-7GdQmx-LktEZQUw,M0r9lUn2gLFYgIwIfG8-bQ,4.0,2015-01-04 05:11:15,"Bailey's Range has interesting burgers for any type of person. All the food is good and so are the drinks and milkshakes! The service at the Range has always been phenomenal for me, very friendly and efficient."
NyJKbiM1np3N9xumlaXpaA,pJ5200dOXTobzH--hltbuA,4.0,2013-05-29 01:21:40,(4) ~ Very good selection for both Cats & Dogs!  I'd describe Concord as taking Braxton's &  PetSmart and smashing them together;-)
KCGT01HT5zgmFMQfcDIigw,W4ZEKkva9HpAdZG88juwyQ,5.0,2018-09-25 14:22:29,TWO THINGS: best SHRIMP N GRITS I've ever had (I live in TX) and best PECAN PIE I've ever had (literally melts in your mouth).    That is all!!!!
JdxgAo89pbkPoQiKSxXL5Q,qdpdUjdkEUpzYDdce2yZng,5.0,2014-05-26 00:29:27,"Plaza deli is awesome.  Great portions, reasonably priced, friendly staff.  Cash only though, so plan ahead."
dWkK5BVXZ6qEpLPb4TJujg,5xokROlB8Zo5T-_qbHzsrQ,5.0,2018-07-17 01:48:29,"This is my favorite coffee shop! Love the atmosphere and the coffee and food are excellent! If you go for breakfast - you have to try the bacon biscuit sandwich! Whenever we come to Tampa to visit, this is at the top of our list on where we have to stop!"
1p1HQ_Nh8gfencGNtUefTw,M0r9lUn2gLFYgIwIfG8-bQ,4.0,2013-08-04 13:28:39,"Well, I must say I was HIGHLY IMPRESSED by Bailey's Range.  The menu, specifically, was most impressive.  It was very hard to decide what to get, cause everything looked great!!   The server was very friendly, prompt, and attentive.   The food tasted fantastic, and was cooked just as we ordered it. "
OzLo206g8-468sg5mvOZag,AsuCvLDKNati-J0J-3q5ZA,5.0,2018-06-08 22:33:23,"Me and my family went yesterday. We ordered 12 donuts. All different. We didn't know that you couldn't order with two toppings bc they only can ""hold one topping"" ... the donuts where made fresh and topped to order. They were amazing. They did take a little longer because they are fresh but we made "
CJvqWEQ56IJCbz66lNfvog,wnjFEC-w0qWnyDnO8k1RpA,5.0,2018-03-15 22:44:23,Just what Donelson needed! I am so happy this place opened up in the neighborhood! Their version of huevos rancheros is so freaking amazing! And their Baja fish tacos are bomb! I've only been twice so far but both times have been such a delight! Honestly I feel like this place is really boosting the
kkLwgG0IATXRuhmHlSG4Qg,E-4t5Hoon6aVFTWDPz26fQ,2.0,2013-06-24 18:03:50,"Mediocre at best. Service was very slow. It took 5 min. just to get a menu. Place was not very clean. Breakfast sandwich was average and breakfast burrito was not flavorful. Biscuits and gravy were tasty but again, just average."
DHcOQ1V8ZZTQg56XyLXwXg,zVoxVPHEt11_0GzqNuT2ZQ,5.0,2012-02-02 14:04:12,What a fantastic and cozy place!  My friend and I ate here last night and we had such a wonderful time.  Our server was awesome and well prepared.  Not once did we feel rushed.  It's not too often you're in a restaurant and you feel like you could sit there the whole night drinking wine and eating. 
Cy_WWfu-uUYpWJDmK_GHXg,TfcpJBiFNnDaochnmp4M2Q,4.0,2013-12-29 19:30:18,"Quaint cafe in a hard to miss location on Jefferson St. I am very impressed!! Great menu ( bottomless mimosas would be nice)!! I had the blackened fish and grits. I'm always hesitant to get blackened in fear of charcoal burnt, but this was amazing! Perfectly seasoned. I can't get over the menu.. Won"
UxLMFo-WBrxlgME6vM0YRg,xHdekRjTK93GR2AgtvrtgQ,4.0,2018-04-16 00:34:24,"I had a really great first visit to Growler's Taphouse! The beer selection is really great and our server made some excellent selections, I usually don't expect much food wise from a place with a lot of beer but the food here was pretty great! I ordered the pork sliders and chips & salsa, the hot sa"
cE3kvWHnMIzT6IQSkXO_GA,qjGS_7iaQDpbVhS6W8qkHQ,5.0,2018-04-27 22:52:18,"I need Rehab, I need rehab! I order 2 original banana puddings on Uber eats every Weekend. It is consistently delicious! The best I've had thus far!"
rpChwF1FiuReKkSdXJEn1w,G6kRQylkjNNE-yUXM2muBg,5.0,2016-10-14 12:12:37,"Always fresh and fast, once you taste these it ruins the other places for you. Going back to a Starbucks, Dunkin, or grocery store bagel is just not an option.  All the cream cheese flavors are mixed fresh in the store. The veggie cream cheese is awesome! The owner is also charitable and frequently "
ic4kHopSLR-LxcRZT-ZDZA,3PlpoDgeAQAreL8FM2LelA,5.0,2018-07-08 02:01:29,"Tried a bunch of items, everything was great!!  Loved the deep fried steak!  Will definitely be back the next time I am in Reno"
VerTtcelKnouFTn24XDnnA,9_m_iA3VAqGBJEW5XLc-5w,5.0,2015-05-12 21:06:59,"Being my husband and I travel to Central America (and hopefully one day to Cuba) we love authentic Latin cuisine.   Our first visit we ordered the Cuban sandwich, black bean soup, platains, and cafe cubano. Each was delicious. We've gone back multiple times and have had consistent, delicious meals. "
QznZ1OUVbEypw635b-eIdQ,ugSVRAKO6mxvsrElFg8USw,5.0,2017-02-09 18:26:21,Super amazing homemade food. They renew the interior and kitchen and it's looks great! Honestly hands down best Mexican in philly. Tamalex is good BUT this place is another story. Top Mexican by far. Only downside is cash only. Enjoy.
dsxhmGd4sr_qzs0zDUBjKA,d_tRshM-w6S4QxE4VVi8tQ,3.0,2013-01-28 16:12:11,"I went with a friend yesterday for a birthday lunch.We got there mid-afternoon and were seated right away. They were still serving their brunch menu and i was slightly disappointed because most of it consisted of breakfast foods, of which I wasn't really in the mood for.  The food was pretty good th"
z4MWUAH5jv1bAIhj7zzPDg,O286wXm4mcznQn_1JieD1g,3.0,2009-03-03 20:58:55,"Oh Whole Foods, how I loathe you, yet somehow I can't resist going here at least once every two weeks. First of all, I will say that I've only eaten from their hot-food island (or whatever you call it) once, because it was so bland, yet so EXPENSIVE, that I never wanted to try anything else they off"
jwsflkQlTfvYCSgoErG0uQ,Yh4OgbXQSpQ_ycK_FmNiGw,5.0,2016-12-04 21:48:06,Seriously cool artisanal food. Find your way there or your culinary life will be all the poorer. Just  saying. Wish I lived in NOLA just for that.
ZFwNHFihgwXbMT-3KbpadQ,9mE7Xp0hH6TMv3eaf2Ylxg,5.0,2017-09-09 01:39:09,"Jaclyn is A-W-E-S-O-M-E!!! First time at the Red Pony, eating upstairs, and our waitress is giving us excellent service!! We'll be back!!"
OmO_Ym-ky9r1X8Ii0t-zGg,O3Gsne_JJ24yMvLrDoNjqA,4.0,2014-01-17 01:40:44,"I was excited to learn that an Indian restaurant which delivers had opened in the area, and Nirvana Fusion did not disappoint. I was extremely pleased with the variety of options on the menu, the service, and the quality of food. Our order arrived promptly and everything was warm, fresh and absolute"
fQbAGJDA1NcY0eV5tVvyZA,sKQ0KYon7eT6xEnCpb18aw,2.0,2011-04-22 19:54:08,"We have often eaten at this Chili's and I've had what I thought were excellent ribs - ""fall off the bone good"".  However, yesterday we stopped for dinner there and I had a Custom Combo comprising a half rack of Chili's ""Original"" ribs and grilled salmon with sides of mashed potatoes and broccoli.  T"
K9p9WNhvLEKEIaFKWbwHlA,L-YdO_NODKXXT3bkS0nUpg,2.0,2014-07-13 17:03:00,Atmosphere was nice and the fish tank was awesome. Service was bad and food was mediocre. The main dining room was about half full and that was all they could accommodate because they didn't have the staff. Ended up sitting at the bar. Got the fish tacos and there was very little fish actually in th
ANYRmJuQC_b-QN5Ycd4gQA,uqXYVxIwoEsFFjEHBlMZQA,3.0,2010-11-23 03:22:26,"I would love to give Cyrano's 4 stars but something really rubbed me the wrong way there on my last trip, so I had to go for 3.  More below.  I wasn't very hungry so I decided just to have the hummus with pita appetizer.  Wow -- big portion!  There was easily enough there for two people and it was d"
q8csftX1qO3WdCpLywbK8w,ndRRvkUHQ1ruKBjdgP7kcQ,4.0,2015-07-03 19:13:36,"This review should actually be three and a half stars. Cafeteria-type vibe, very no frills, with healthy offerings. I got a glass of fresh squeezed juice and the stuffed avocado salad and paid about $15 including tax and a small tip. I'm sure there are more innovative options (menu and flavor wise) "
YrQEl10PGnc3JhxqbBJ76w,TghRoAMx43V-9l7mH-SENg,5.0,2015-07-03 21:21:25,Delicious and great service. We had six items on the menu including dessert and each item was melt in your mouth delicious.
AHxH8sIb8cO-AeFmkAqaFA,qNdDhnauAdhkWyZJHVqUNQ,5.0,2017-11-06 19:03:18,Meagan is amazing! She fit me in last minute and gave me one of the best deep tissue massages I've ever had. I went in with lower back pain and discomfort and left feeling amazing. She makes it seem easy. She found every sore spot on me and just fixed it all within an hour appointment. She obviously
KO0Y7V21k2vUsfahZCHY0Q,DsKzHnkLKnxZTVsFpts4oA,2.0,2014-04-19 15:15:50,"My friends and I came here for brunch. The food was just okay. We got the bottomless Bellini for $18, but it took forever for them to replace our next champagne bottle. May give this place another try because the Bellini deal is a steal."
Zy5Q228qNOq1CSB_5cKVTA,zsDjnBHyJsYfkdry96x75g,4.0,2017-05-13 14:09:53,"Really liked the interior set up and décor. Tall private booths, with a sports and breakfast food theme, very clean. I got the pancake combo, the eggs were fine, bacon cooked perfectly, hash browns too greasy, but the cakes were super. Light, a little fluffy, and buttery, perfectly prepared. My wife"
aHtgSP4nTEtHvYQ0TE6w1g,dIpTuL2T1L98GQGU17IeSw,5.0,2017-10-02 14:48:49,Their bird & pig sandwich is the bomb. Brie cheese is one of my favs and this sandwich offers plenty. The Asian Slaw was a suggestion from our waitress and did not disappoint. It was yummy. The sesame seeds made all the difference. Full bar always has a variety of tasty drink options. This place is 
ftmp1Olb1GqXMFLZG9Oy6A,isbeaPln-E0DdffLRsuFhw,4.0,2015-04-28 22:08:24,"14 layer eggplant was light and tasty. Pure eggplant with tomato sauce and a little bit of cheese. Highly recommended. Their lasagna is supposed to be one of their famous dishes as well, but it is on the heartier side.   Atmosphere is nice. We sat on a chilly night in the room with a fireplace. It w"
eEmlZuI8Uu57Y9UqG8MhJA,hkh5iyDeGLNhu-JUQFRE1Q,4.0,2016-03-07 13:20:03,The 3rd floor King Room had a balcony on the side overlooking Bienville. The hotel has lived up to its reputation.  The staff is friendly and incredibly helpful.  The only issue we had is that the bed dipped in the middle.  We alerted the staff and issue was resolved.  I would stay here again in a h
YKBlLleMNMe0pvRDmIAciw,A9xpo_CazHqD9zLBp6hsxA,1.0,2015-10-23 23:05:53,"I went to see Dr. Taylor because a friend recommended him.  He did appear knowledgeable in many areas but did not listen to or honor the reasons for my visit.  Being a naturopath, he is familiar with both natural and allopathic methods of treatment.  Although his staff said he was familiar with the "
Aaxt93AlEHIOOCs2XojbMQ,U30ggGzFpXvc2NZYwOW3qg,5.0,2013-08-15 23:02:05,One of the best meals I've had in recent memory--I can't wait to go back!
CcfW04N7Lx5MFq_YGmQL7Q,5FuQbcHTF_I7PWJzhCMObw,4.0,2007-05-23 21:16:01,"When I decided that St. Joseph's wasn't the university for me and I was going to leave the area, I knew really the only thing I would miss were the friends that I made (obviously) and cheesesteaks from Larry's.  Being that it was just across the street from campus, it was the easiest dinner one coul"
_Jw6vuuxYoCc6nkb5pp30A,WAbWWn-YqcKNYzJiwslITQ,4.0,2015-12-21 15:16:16,Great place to go for your fitness needs. Friendly staff and state of the art equipment and well maintained. Saturdays seems to work out for me compared to others days.   Good environmental setting that motivates and I love to go there rather than doing the cardio at home.
7VOeTtGRnKXkP7Cr-_IXwA,Nph82hv9yc8teo_U3gmXTw,5.0,2018-02-11 13:45:04,I can't say enough about the excellent service I received at this establishment. I worked with Desmond and he made the entire experience painless (I mean - who likes shopping for a mattress?). From narrowing down which mattress was best for me to working with my crazy schedule on the delivery - he m
A6Rn9PAOTdHGMfmouIlL9A,NQSnr4RPUScss607oxOaqw,4.0,2017-01-27 18:53:46,"The owner Frank is super nice and always willing to look into ordering beer you want if they don't currently have it. They don't have a huge food menu but what they do have is good. I mostly go for the beer, they have one of the best selections around. The shop is clean, open late and has a small pa"
2qaE01NhqwYp-ayCkrnDHA,giDsHBlGhHwqNZkmOV9aYQ,2.0,2013-08-04 03:17:14,"I give 2 stars not because of the food, but, the service. Our Server was actually very nice, cheerful and professional! But, waiting 35 minutes for our apps was a bit much! There was a party of 2 seated just before us who managed to eat and leave before our entree even arrived!  The house salad is l"
OJTpukOv13D9tP00LQJfjQ,TfcpJBiFNnDaochnmp4M2Q,5.0,2013-05-07 21:14:24,"Best brunch place in Tennessee. Banana foster, Germantown Benedict and coffee are all amazing. The staff is super friendly and helpful.  Great place to spend a Saturday morning!"
17mQaL8Rchz8EfpFA-DAxA,GBTPC53ZrG1ZBY3DT8Mbcw,2.0,2018-02-02 13:57:45,"Let me start by saying the oysters are wonderful.  The rest of our meal, not so much.  Our second dish was the Pate of Louisiana Rabbit and Chicken Livers.  Flavor was nice but it was served icy cold, so the true  flavor could not come through.  The compotes served with the pate were wonderful, a gr"
vmF3jdeD9kQRjIfdRCqG1Q,8uF-bhJFgT4Tn6DTb27viA,5.0,2017-03-27 19:23:46,"I have been wanting to come here since I seen the reviews on Yelp. Well on yesterday , I decided to go after church. I am so so so glad I got a chance to go. This place exceeded my expectations. I think I ordered almost everything on the menu, lol.  The donuts were so fluffy and delicious. The slide"
0tqEZSwZH8lZE5t3PXf4QA,Z8uwE4woiskwAWLyPTs5lw,4.0,2015-07-16 21:17:26,"I decided it was finally time to get my eyebrows waxed, as I've been putting it off and putting it off for years. I began looking around at other reviews for local salons and Salon L'Etoile had gotten rave reviews about their waxing and brow shaping services. I made an appointment and was lucky enou"
eX2E8-IDykN1iPvMQL49wA,FRYkg_JvsWU9xIXZsEZcVA,1.0,2016-10-01 04:32:20,"Wow ,shocked.This Restaurant is not ready for service.When 15 min early we were treated as if we were morons,as the young hostess huffed and brought us to the bar with an empty restaurant,why not or table.The feeling of the place was confusion,late employees running into the dining room making it kn"
QP2iSktgbwE3zbp36eeDXQ,BJBSwMKADtYjqFDCL3-zkw,2.0,2018-02-24 13:02:15,It was a group of us and we had issues with our order. We had to send back some of our orders. The coffee was cold the omelette was disgusting taste as though they didn't clean the griddle it was cooked on. Two of my friends had steak and it was burnt!
kudr_LaM18a2Sa5QfynB8w,ypXuDmnnPxnfP8a0qLsiEg,3.0,2016-10-14 03:45:50,"It kills me to give only three stars,  but it's really just my fondness of days gone by that keeps me from giving only two.   Upside:  They have great bar food and the best beer selection around.  It's a friendly place and the crowd is always un-stuffy and everyone is having a good time.  They've go"
lgRQQg8WRH7giM0ZkjWgXw,B3JF06ctShiYJeg1FyJ5jA,3.0,2011-07-28 23:54:49,"Yes, Remedy is home to my favourite chai, has conveniently late hours, and some mean vegan selections... but that's about it.   This joint is crowded, too loud to make conversation, always has a dirty bathroom, and there's nothing too particularly endearing and homie about it.  Also a little over-do"
